class_id,class_name,image_level_percent
4,C4,9.92088317871093
4,C4,13.660812377929679
4,C4,9.06524658203125
4,C4,10.931777954101559
4,C4,11.17362976074218
4,C4,0.10643005371092999
4,C4,0.0
4,C4,0.0
4,C4,0.08125305175781
4,C4,0.037384033203120004
4,C4,3.6834716796875
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,0.0
4,C4,17.88673400878906
4,C4,6.50291442871093
